"source"	"ID_sentence"	"date"	"url"	"sentence"	"cor_manual"	"Cita_traducción"	"Interrumpida"	"Introductor"	"Comparativos"	"Modificados"	"Función_Scomp_prótasis"	"Función_Scomp_apódosis"	"SV_prótasis"	"SV_apódosis"	"Tiempo_verbal_prótasis"	"Tiempo_verbal_apódosis"	"Modo_verbal_prótasis"	"Modo_verbal_apódosis"	"Marco_sintáctico_oración"	"Interpretación_tanto_tanto"
"El Confidencial"	"8_1"	"2021-01-25"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-01-25/pedro-sanchez-efecto-illa-elecciones-cataluna-14f_2920288/"	"más peso adquieren los mítines y la estrategia de propaganda, más difícil va a resultarles a los jueces trasladar a otra fecha el éxtasis de illa, siempre y cuando no se decrete un confinamiento general o se imponga un toque de queda incompatible con la normalidad de una cita en las urnas."	"amonesca"	"no"	"no"	"NA"	"más_más"	"N_Adj"	"OD"	"Ptvo"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"92_1"	"2020-09-02"	"https://blogs.elconfidencial.com/espana/no-es-no/2020-09-02/habra-presupuestos-pedro-sanchez-casado-iglesias-podemos-congreso-ciudadanos_2733575/"	"tanto sánchez subraya la intransigencia de casado, tanto casado consolida su papel de líder de la oposición, más todavía cuando abascal carece del acceso a la alfombra roja del palacio y cuando se atrinchera en un requisito imposible para el consenso con sánchez: la ruptura con iglesias."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"SV"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"272_4"	"2019-10-20"	"https://blogs.elconfidencial.com/espana/no-es-no/2019-10-20/cataluna-supremo-sanchez-exhuman-vox-ruben-amon-606_2291199/"	"cuanto más inflamado esté el terreno de juego respecto a cataluña, la unidad territorial y la nostalgia de la disciplina, más propicio le resultará colocarse en la tercera plaza que le atribuyen las encuestas."	"normal"	"no"	"no"	"cuanto"	"más_más"	"Adj_Adj"	"Atr"	"Ptvo"	"VS"	"VS"	"presente"	"futuro"	"subjuntivo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"18_4"	"2022-08-05"	"https://www.elconfidencial.com/cultura/2022-08-05/oscuridad-nihilismo-festival-salzburgo_3471442/"	"mayor es la curiosidad de ´saber´, más envergadura proyectan el nihilismo y el sinsentido de las respuestas."	"amonesca"	"no"	"no"	"NA"	"mayor_más"	"Adj_N"	"Atr"	"OD"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"262_1"	"2022-06-17"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-06-17/maldicion-espadas-sanchez-elecciones-andalucia_3443235/"	"tanto se radicaliza vox, más sencillo le resulta a moreno consolidar la centralidad, exponerse como un candidato transversal, apelar al sufragio útil de los socialistas."	"amonesca"	"no"	"no"	"NA"	"tanto_más"	"V_Adj"	"CC"	"Ptvo"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"386_2"	"2022-06-10"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-06-10/feijoo-peligroso-sanchez_3439495/"	"más alta es la inflación, más opciones tiene o tendría el senador gallego de alcanzar la moncloa."	"amonesca"	"no"	"no"	"NA"	"más_más"	"Adj_N"	"Atr"	"OD"	"VS"	"VS"	"presente"	"presente/condicional"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"490_3"	"2022-06-03"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-06-03/cuatrenio-glorioso-napoleon-bonasanchez_3435154/"	"mejor está sánchez, peor se encuentra la nación."	"amonesca"	"no"	"no"	"NA"	"mejor_peor"	"Adj_Adj"	"Atr"	"Ptvo"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"573_2"	"2022-05-09"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-05-09/empieza-san-isidro-tirania-del-7_3421440/"	"y de reprocharme en caliente unas declaraciones que compartí en el canal toros (movistar) después de haber disfrutado de una tarde de gloria en el domingo de resurrección: “cuanto más vengo a la maestranza, menos me gusta las ventas”, dije."	"normal"	"no"	"no"	"cuanto"	"más_menos"	"V_V"	"CC"	"CC"	"V_"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"576_1"	"2022-05-09"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-05-09/empieza-san-isidro-tirania-del-7_3421440/"	"cuando más vengo a sevilla menos me gusta madrid, porque la maestranza me parece la plaza perfecta."	"normal"	"no"	"no"	"cuando"	"más_menos"	"V_V"	"CC"	"CC"	"V_"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"583_3"	"2022-05-09"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-05-09/empieza-san-isidro-tirania-del-7_3421440/"	"cuanto peor, mejor, es el lema del sector ultra."	"normal"	"no"	"no"	"cuanto"	"peor_mejor"	"Adj_Adj"	"NA"	"NA"	"sin verbo"	"sin verbo"	"NA"	"NA"	"NA"	"NA"	"principal"	"NA"
"El Confidencial"	"759_1"	"2022-04-20"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-04-20/rubiales-rueda-de-prensa-dimision_3411265/"	"más lejos prosperan los blaugranas —y el madrid—, más aumentaba —y aumenta— el variable de rubiales en el megacontrato."	"amonesca"	"no"	"no"	"NA"	"más_más"	"Adv_V"	"CC"	"CC"	"VS"	"VS"	"presente"	"imperfecto/presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"1055_3"	"2022-03-07"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-03-07/no-mejor-bandera-europea_3386882/"	"antes se entrega y se deja violar, menos víctimas y daños conllevará el martirio, el estupro."	"amonesca"	"no"	"no"	"NA"	"antes_menos"	"V_N"	"CC"	"OD"	"V"	"VS"	"presente"	"futuro"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"1101_4"	"2022-02-23"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-02-23/despedida-casado-miserable-congreso-pp_3380514/"	"tanto lo yerguen hoy como devotos del gran poder, tanto mañana lo arrojan por el barranco como si fuera material radiactivo."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"V_"	"_V"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"estática"
"El Confidencial"	"1111_5"	"2022-02-21"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-02-21/el-candidato-a-la-moncloa-del-pp-es-sanchez_3378791/"	"más prospera vox entre los cadáveres del pp, mejor puede sánchez consolidar su misión redentora."	"amonesca"	"no"	"no"	"NA"	"más_mejor"	"V_Adj"	"CC"	"Ptvo"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"1148_4"	"2022-02-07"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-02-07/casa-ricardo-un-antro-taurino-en-arguelles_3371210/"	"más remotas son, más futuro tienen."	"amonesca"	"no"	"no"	"NA"	"más_más"	"Adj_N"	"Atr"	"OD"	"V"	"V"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"1188_2"	"2022-02-13"	"https://blogs.elconfidencial.com/espana/no-es-no/2022-02-13/casado-rehen-abascal_3374934/"	"tanto se ´delatan´ los acuerdos del psoe con erc y con bildu, tanto se homologa la convivencia con el oscurantismo de la bandera verde."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"1840_2"	"2021-10-15"	"https://www.elconfidencial.com/cultura/2021-10-15/toros-bono-cultural_3306394/"	"tanto se trivializa la definición de la cultura y se desquician sus fronteras, mejor se diferencia la originalidad de los toros como fenómeno incomparable e inimitable."	"amonesca"	"no"	"no"	"NA"	"tanto_mejor"	"V_Adj"	"CC"	"Ptvo"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"1841_11"	"2021-10-15"	"https://www.elconfidencial.com/cultura/2021-10-15/toros-bono-cultural_3306394/"	"más se vulgariza la noción de la cultura, más a los toros les conviene diferenciarse de ella."	"amonesca"	"no"	"no"	"NA"	"más_más"	"V_V"	"CC"	"CC"	"VS"	"_VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"1908_4"	"2021-10-10"	"https://www.elconfidencial.com/espana/2021-10-10/casa-ventana-regulacion-alquileres_3303643/"	"tanto se celebran desde la izquierda las facilidades para encontrar una vivienda digna, tanto la derecha denuncia el fantasma de la expropiación."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"VS"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"1952_1"	"2021-09-27"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-09-27/huerfanos-merkel-elecciones-alemania_3296235/"	"tanto se ha considerado a la canciller una política sin ambiciones, una perdedora, tanto le ha sido más fácil depurar a sus aliados y pactar con los enemigos, consolidando una estrategia constante, terca, que le ha permitido celebrar tres lustros y un año de liderazgo."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto más"	"V_V/Adj"	"CC"	"CC/Ptvo"	"V_"	"Comp_V_Comp_S"	"pretérito perfecto compuesto"	"pretérito perfecto compuesto"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"2045_1"	"2021-09-20"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-09-20/casado-declara-guerra-casado_3291961/"	"mejor les van las cosas a todos ellos, más fuerte ondearía la bandera de génova, si no fuera porque casado percibe como una amenaza la descentralización del poder, las peculiaridades territoriales y la ambición de sus alfiles."	"amonesca"	"no"	"no"	"NA"	"mejor_más"	"V_Adj"	"CC"	"Ptvo"	"VS"	"VS"	"presente"	"condicional"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"2051_2"	"2021-09-20"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-09-20/casado-declara-guerra-casado_3291961/"	"más cerca se observa a sí mismo en la moncloa, más identifica conspiraciones y sobreactúa en la reivindicación de su poder."	"amonesca"	"no"	"no"	"NA"	"más_más"	"Adv_V/N"	"CC"	"CC/OD"	"V_"	"V_"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"2121_2"	"2021-08-30"	"https://www.elconfidencial.com/cultura/2021-08-30/morante-de-la-puebla_3258894/"	"más nos recuerda a joselito, más se parece a sí mismo."	"amonesca"	"no"	"no"	"NA"	"más_más"	"V_V"	"CC"	"CC"	"V_"	"V_"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"2161_4"	"2021-07-26"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-07-26/hay-que-prohibir-tambien-los-juegos-olimpicos_3200980/"	"tanto se ha democratizado el heroísmo, tanto observamos con recelo a los verdaderos héroes, olvidando que filípides pagó con su vida la proeza de maratón."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"VS"	"V_"	"pretérito perfecto compuesto"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"2181_3"	"2021-07-23"	"https://www.elconfidencial.com/cultura/2021-07-23/histeria-mitomania-excitan-tosca-teatro-real_3196759/"	"más la aplaudían e idolatraban, más se resistía a cantar de nuevo ´vissi d’arte´."	"amonesca"	"no"	"no"	"NA"	"más_más"	"V_V"	"CC"	"CC"	"V"	"V_"	"imperfecto"	"imperfecto"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"2346_2"	"2021-06-30"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-06-30/palabra-sanchez-congreso-rufian-referendum-cataluna_3159599/"	"tanto sánchez se felicitaba y enorgullecía del clima de diálogo, tanto el ´president´ aireaba a la prensa las expectativas maximalistas."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"SV"	"SV"	"imperfecto"	"imperfecto"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"2511_2"	"2021-06-07"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-06-07/pedro-sanchez-cuanto-debil-fuerte_3118039/"	"más débil parece, más fuerte se encuentra."	"amonesca"	"no"	"no"	"NA"	"más_más"	"Adj_Adj"	"Atr"	"Ptvo"	"V"	"V"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"2596_1"	"2021-06-14"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-06-14/ayuso-susana-diaz-salvan-pedro-sanchez_3130032/"	"tanto prolifera y avanza el antisanchismo, tanto casado se recrece y se recrea en su posición de alternativa, aunque la cita del 13-j no le resultó todo lo grata que hubiera deseado."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"VS"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"2615_4"	"2021-06-09"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-06-09/sanchez-libera-serpiente-paz-indultos_3121947/"	"tanto se derretía, tanto se intoxicaban las personas que se acercaban al recipiente surtidor del ponche."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"V"	"VS"	"imperfecto"	"imperfecto"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"2616_4"	"2021-06-09"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-06-09/sanchez-libera-serpiente-paz-indultos_3121947/"	"más se derriten los cubitos, más el veneno intoxica la convivencia y la crisis territorial de cataluña."	"amonesca"	"no"	"no"	"NA"	"más_más"	"V_V"	"CC"	"CC"	"VS"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"2766_2"	"2021-05-19"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-05-19/2050-ceuta-marroqui-cataluna-independiente_3087128/"	"más se le da, más quiere y más aumenta la expectativa del autogobierno, de tal manera que estremece pensar cómo será el mapa de españa y de marruecos en 2050."	"amonesca"	"no"	"no"	"NA"	"más_más_y_más"	"V_V_y_V"	"OD"	"OD_y_CC"	"V"	"V/VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"2823_3"	"2021-04-21"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-04-21/elecciones-madrid-debate-telemadrid_3045384/"	"tanto ayuso remarcaba su providencialismo libertario, tanto garcía le reprochaba la precariedad del sistema de salud y las actitudes: “es usted altiva, desafiante y faltona”."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"SV"	"SV"	"imperfecto"	"imperfecto"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El Confidencial"	"2860_4"	"2021-04-07"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-04-07/sanchez-ayuso-godzilla-king-kong-elecciones-madrid_3022499/"	"segundo: más crece ayuso, menos progresan los aliados que pueden proporcionarle la investidura, de tal manera que la eventual desaparición de ciudadanos y la decadencia de vox amenazarían la gran victoria del ayusismo."	"amonesca"	"no"	"no"	"NA"	"más_menos"	"V_V"	"CC"	"CC"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El Confidencial"	"2896_2"	"2021-04-19"	"https://blogs.elconfidencial.com/espana/no-es-no/2021-04-19/pedro-sanchez-diaz-ayuso-elecciones-madrid_3039343/"	"más fuerzas reunía ella misma y más recursos juntaba, más podía sánchez demostrarse a sí mismo la oportunidad de la alternativa."	"amonesca"	"no"	"no"	"NA"	"más_y_más_más"	"N_y_N_V"	"OD_y_OD"	"CC"	"VS/V"	"VS"	"imperfecto"	"imperfecto"	"indicativo"	"indicativo"	"principal"	"NA"
"Tértul"	1	"2021-01-04"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/tertulia/tertulia-idonea-candidatura-illa-elecciones-cataluna_202101045ff2e103098a9d0001f2b716.html"	"Habría que escribir un ensayo sobre la negligencia como camino de virtud política, porque más negligente es la gestión del ministerio de sanidad, más méritos contra el ministro titular, hasta el extremo de poderse postular como gran figura política en las elecciones catalanas"	"amonesca"	"no"	"no"	"NA"	"más_más"	"Adj_N"	"Atr"	"NA"	"VS"	"sin verbo"	"presente"	"presente"	"indicativo"	"indicativo"	"causal"	"NA"
"Tértul"	4	"2021-01-08"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/tertulia/tertulia-razones-trump-admitir-derrota_202101085ff81e50098a9d0001f83507.html"	"Lo que pasa que, que, peor se hacen las cosas mejor le va a Illa. Yo creo que el camino de la victoria es incurrir en nuevos errores y mayores negligencias. "	"amonesca"	"no"	"no"	"NA"	"peor_mejor"	"Adj_Adj"	"Ptvo"	"CC"	"VS"	"V_"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"Tértul"	23	"2021-02-05"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/tertulia/tertulia-aumentara-absentismo-electoral-cataluna-miedo-covid_20210205601d0b9d11b1180001ce9234.html"	"y creo que es ese el camino cuanto más nos parezcamos a a lo que se está haciendo en Israel, mejor podemos salir de esta crisis, cuanto más y antes inmunizados los mayor de 60 años la atención hospitalaria irá reduciéndose y cuando más recurramos a otras fuentes de vacunación, de ahí la importancia de Sputnik, creo que podemos empezar a tener un poco más de optimismo no hace falta llegar a ese 70 % de vacunación para que el coronavirus esté controlado,"	"normal"	"no"	"no"	"cuanto"	"más_mejor"	"V_Adj"	"CC"	"Ptvo"	"V_"	"V_"	"presente"	"presente"	"subjuntivo"	"indicativo"	"principal"	"NA"
"Tértul"	24	"2021-02-05"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/tertulia/tertulia-aumentara-absentismo-electoral-cataluna-miedo-covid_20210205601d0b9d11b1180001ce9234.html"	"y creo que es ese el camino cuanto más nos parezcamos a a lo que se está haciendo en Israel, mejor podemos salir de esta crisis, cuanto más y antes inmunizados los mayor de 60 años la atención hospitalaria irá reduciéndose y cuando más recurramos a otras fuentes de vacunación, de ahí la importancia de Sputnik, creo que podemos empezar a tener un poco más de optimismo no hace falta llegar a ese 70 % de vacunación para que el coronavirus esté controlado,"	"normal"	"no"	"Interrumpida"	"cuanto"	"más_y_antes_reducir"	"Adj_V"	"NA"	"NA"	"sin verbo"	"SV"	"futuro"	"futuro"	"indicativo"	"indicativo"	"principal"	"NA"
"Tértul"	27	"2021-02-10"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/tertulia/tertulia-cuales-son-limites-libertad-opinion_202102106023b978c7101f000156e29d.html"	"lo cual no significa que siga en vigor el código civil y que todas las difamaciones, injurias sigan penalizándose, pero más laxa es el espacio de la libertad de expresión creo que más sana es una democracia ahora que hablábamos de salubridad democrática y eso también concierne a todo lo que nos incomoda del otro lado ¿no? "	"amonesca"	"no"	"no"	"NA"	"más_más"	"Adj_Adj"	"Atr"	"Atr"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"completiva"	"NA"
"Tértul"	32	"2021-02-17"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/tertulia/tertulia-caso-neurona-perseguir-podemos_20210217602ce2af1373f60001afc3a6.html"	"decías que que Sánchez ha elegido adversario que es el adversario perfecto porque es el adversario aliado ¿no? eh ese sí que es un sirviente porque tanto se enfatiza la beligerancia ante Vox tanto Vox recupera pulso político que es lo que quiere realmente Sánchez y que es lo que realmente quiere Abascal"	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V/N"	"CC"	"CC/OD"	"VS"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"causal"	"dinámica"
"Tértul"	34	"2021-02-19"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/tertulia/tertulia-donde-esta-limite-libertad-expresion-enaltecimiento-terrorismo_20210219602f8bceec8b8d0001059c4e.html"	"Más pormenores conocemos del historial de Hasel más se demuestra que la causa de Hasel es una causa de mierda"	"amonesca"	"no"	"no"	"NA"	"más_más"	"N_V"	"OD"	"CC"	"V_"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"Tértul"	86	"2021-05-13"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/opinion-masdeuno/tertulia/tertulia-debe-volver-publico-estadios-futbol-baloncesto-regiones-menor-incidencia_20210513609d0e9c950520000104d3c2.html"	"y luego me preocupa la idea de utilizar el fútbol como señuelo de la normalidad cuanto más está acuciado el debate de la salida del Estado alarma ¿no?"	"interesante"	"no"	"no"	"cuanto"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"	"NA"
"Preguntas de Amón"	1	"2021-04-29"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/preguntas-amon/preguntas-amon-puede-vivir-democracia-plena-ser-libre-vez_20210429608a566f5e5adb0001fdb34f.html"	"Pregunto: ¿hemos de concluir que más poder tiene ella, más libres seremos los madrileños? Tengo mis dudas. "	"amonesca"	"no"	"no"	"NA"	"más_más"	"N_Adj"	"OD"	"Atr"	"VS"	"VS"	"presente"	"futuro"	"indicativo"	"indicativo"	"completiva"	"NA"
"Preguntas de Amón"	2	"2021-04-06"	"https://www.ondacero.es/programas/mas-de-uno/audios-podcast/preguntas-amon/preguntas-amon-considerais-verosimil-que-tezanos-haya-amanado-sondeo-elecciones-madrilenas_20210406606c05d5c8af700001fe1553.html"	"Más aparece Sánchez más Ayuso puede enfatizar el antisanchismo."	"amonesca"	"no"	"no"	"NA"	"más_más"	"V_V"	"CC"	"CC"	"VS"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El País"	"71_1"	"2019-07-25"	"https://elpais.com/elpais/2019/07/25/opinion/1564067843_974238.html"	"más se implica erc en la construcción del puente y más se adhieren las plañideras de eh bildu, más se hace evidente la precariedad de sánchez, cuya fallida investidura representa un fracaso político a la altura del desastre aritmético: el diputado de revilla aportaba este jueves el único consenso presidencial, a semejanza de una figura piadosa o de un testigo del desastre."	"amonesca"	"no"	"no"	"NA"	"más_y_más_más"	"V_y_V_V/Adj"	"CC_y_CC"	"CC/Ptvo"	"VS/VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El País"	"187_4"	"2019-06-24"	"https://elpais.com/elpais/2019/06/24/opinion/1561376738_660785.html"	"tanto se acerca cs a vox, tanto crece la estupefacción de la familia liberal europea."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El País"	"722_2"	"2019-04-08"	"https://elpais.com/politica/2019/04/07/actualidad/1554629353_138809.html"	"más la acerca a sánchez, más lo expone al oprobio de la  oposición y a la sensibildad de los votantes que tienen memoria de la atrocidad etarra."	"amonesca"	"no"	"no"	"NA"	"más_más"	"V_V"	"CC"	"CC"	"V_"	"V_"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El País"	"852_2"	"2019-03-14"	"https://elpais.com/elpais/2019/03/14/opinion/1552555579_827105.html"	"más se expone, más se arriesga a la trivialización del misterio."	"amonesca"	"no"	"no"	"NA"	"más_más"	"V_V"	"CC"	"CC"	"V"	"V_"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
"El País"	"909_2"	"2019-03-01"	"https://elpais.com/politica/2019/02/20/actualidad/1550657075_931422.html"	"tanto junqueras expone la manía persecutoria del estado, tanto ortega smith, secretario general del vox, precipita un mitin electoral cada vez que le corresponde el turno de los interrogatorios."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"SV"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El País"	"955_2"	"2019-02-15"	"https://elpais.com/elpais/2019/02/15/opinion/1550226948_264532.html"	"tanto se derrumba podemos, tanto sánchez se queda sin muleta ni oxígeno alternativo."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"VS"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El País"	"975_2"	"2019-02-13"	"https://elpais.com/politica/2019/02/12/actualidad/1549991634_326769.html"	"tanto exponía con resignación la injusticia confinamiento, tanto delataba el destierro lujoso y opulento de carles puigdemont en waterloo."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"V_"	"V_"	"imperfecto"	"imperfecto"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El País"	"1001_2"	"2019-02-08"	"https://elpais.com/elpais/2019/02/07/opinion/1549524602_615209.html"	"tanto rebaja su valor semántico el gobierno de sánchez —carmen calvo casi lo convierte en un ujier, cuando no en el espíritu santo—, tanto la propaganda soberanista se jacta de haber definido el marco mental del conflicto y la urgencia de una figura arbitral por encima de las instituciones y las “naciones”."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"VS"	"SV"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El País"	"1040_2"	"2019-01-27"	"https://elpais.com/cultura/2019/01/27/recondita_armonia/1548591187_240578.html"	"tanto se luce la orquesta, tanto se demora la entrada del chelista."	"amonesca"	"no"	"no"	"NA"	"tanto_tanto"	"V_V"	"CC"	"CC"	"VS"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"dinámica"
"El País"	"1108_1"	"2019-01-04"	"https://elpais.com/elpais/2018/12/26/opinion/1545809212_764469.html"	"allí donde más heterogeneidad y mezcla existe —las grandes urbes—, menos operan los fenómenos mesiánicos y supremacistas."	"normal"	"no"	"no"	"donde"	"más_menos"	"N_V"	"S"	"CC"	"V"	"VS"	"presente"	"presente"	"indicativo"	"indicativo"	"principal"	"NA"
